City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
295,Princeton,US,2022-10-11 22:26:55,25.5384,-80.4089,87.01,78,20,12.66
296,Tazovskiy,RU,2022-10-11 22:26:56,67.4667,78.7,37.67,95,100,11.81
297,Tchibanga,GA,2022-10-11 22:26:56,-2.85,11.0333,72.66,97,99,2.64
298,Mosquera,CO,2022-10-11 22:26:57,4.7059,-74.2302,62.69,59,40,8.05
299,Plettenberg Bay,ZA,2022-10-11 22:26:57,-34.0527,23.3716,62.98,88,100,3.76
300,Katherine,AU,2022-10-11 22:26:58,-14.4667,132.2667,82.72,69,69,10.36
301,Jiexiu,CN,2022-10-11 22:26:58,37.0244,111.9125,49.93,37,94,2.13
302,Ancud,CL,2022-10-11 22:25:28,-41.8697,-73.8203,50.4,94,97,11.05
303,Zemio,CF,2022-10-11 22:26:59,5.0314,25.1361,67.05,96,86,0.98
304,Asau,RO,2022-10-11 22:27:00,46.4333,26.4,47.32,70,67,2.75
305,Vila Franca Do Campo,PT,2022-10-11 22:27:00,37.7167,-25.4333,71.2,81,10,1.9
306,Najran,SA,2022-10-11 22:22:26,17.4924,44.1277,68.65,28,0,1.77
307,Jauharabad,PK,2022-10-11 22:27:01,32.2898,72.2813,73.81,60,0,6.49
308,Cabra,ES,2022-10-11 22:27:02,37.4725,-4.4421,65.19,72,78,4.12
309,Wenatchee,US,2022-10-11 22:27:02,47.4235,-120.3103,79.18,31,0,8.05
310,Wucheng,CN,2022-10-11 22:27:03,29.6008,118.175,47.89,80,35,2.98
311,Khunti,IN,2022-10-11 22:27:03,23.0833,85.2833,73.51,93,60,3.18
312,Coquimbo,CL,2022-10-11 22:25:20,-29.9533,-71.3436,58.73,72,0,10.36
313,Carhuamayo,PE,2022-10-11 22:27:04,-10.9167,-76.0333,42.98,71,62,4.38
314,Seoul,KR,2022-10-11 22:27:04,37.5683,126.9778,49.44,97,0,3.44
315,Port Keats,AU,2022-10-11 22:27:05,-14.25,129.55,82.81,76,22,6.02
316,Kalmunai,LK,2022-10-11 22:27:05,7.4167,81.8167,76.55,89,80,6.42
317,Jiazi,CN,2022-10-11 22:27:06,22.8779,116.067,65.89,54,2,12.66
318,Kuala Terengganu,MY,2022-10-11 22:28:06,5.3302,103.1408,76.95,88,40,6.91
319,Qinggang,CN,2022-10-11 22:28:07,46.6833,126.0833,40.01,66,97,7.45
320,Chuy,UY,2022-10-11 22:28:08,-33.6971,-53.4616,56.25,97,100,13.15
321,Paciran,ID,2022-10-11 22:28:08,-6.8767,112.3761,77.38,86,100,6.71
322,Kodar,IN,2022-10-11 22:28:09,16.9833,79.9667,73.76,97,61,3.98
323,Eureka,US,2022-10-11 22:28:09,40.8021,-124.1637,60.19,66,16,4.56
324,Portsmouth,GB,2022-10-11 22:28:10,50.799,-1.0913,50.97,100,31,2.53
325,Sorland,NO,2022-10-11 22:28:10,67.667,12.6934,42.66,68,100,31.83
326,Mahajanga,MG,2022-10-11 22:28:11,-15.7167,46.3167,69.82,78,0,4.61
327,Sabang,ID,2022-10-11 22:28:12,5.8933,95.3214,81.3,76,100,13.2
328,Quatre Cocos,MU,2022-10-11 22:28:12,-20.2078,57.7625,69.91,70,59,13.13
329,Turayf,SA,2022-10-11 22:28:13,31.6725,38.6637,66.45,48,0,10.36
330,Saint-Ambroise,CA,2022-10-11 22:25:15,48.5501,-71.3324,53.92,57,84,6.64
331,Thunder Bay,CA,2022-10-11 22:27:28,48.4001,-89.3168,60.78,59,75,9.22
332,Semirom,IR,2022-10-11 22:28:14,31.4167,51.5667,49.62,35,0,2.75
333,Santiago De Cao,PE,2022-10-11 22:28:15,-7.9589,-79.2392,60.93,82,100,13.8
334,Teguise,ES,2022-10-11 22:28:16,29.0605,-13.564,68.22,73,40,5.75
335,Balykshi,KZ,2022-10-11 22:26:36,47.0667,51.8667,51.8,71,40,6.71
336,Itarema,BR,2022-10-11 22:28:17,-2.9248,-39.9167,79.29,78,73,16.64
337,Morro Bay,US,2022-10-11 22:28:17,35.3658,-120.8499,90.48,42,29,5.99
338,Vanavara,RU,2022-10-11 22:28:18,60.34,102.2797,38.26,97,100,13.2
339,Beboto,TD,2022-10-11 22:28:18,8.2668,16.939,70.7,96,100,2.84
340,Changde,CN,2022-10-11 22:28:19,29.0464,111.6783,50.97,43,8,2.06
341,Areia Branca,BR,2022-10-11 22:28:19,-4.9561,-37.1369,85.55,48,90,25.21
342,Flinders,AU,2022-10-11 22:28:20,-34.5833,150.8552,66.06,78,31,4.0
343,Whitehorse,CA,2022-10-11 22:25:58,60.7161,-135.0538,54.37,32,75,11.5
344,Asyut,EG,2022-10-11 22:28:21,27.181,31.1837,71.78,46,0,9.15
345,Broome,US,2022-10-11 22:28:21,42.2506,-75.833,65.14,58,0,5.75
346,Bonthe,SL,2022-10-11 22:28:22,7.5264,-12.505,77.52,86,99,3.04
347,Raga,SS,2022-10-11 22:28:22,8.4596,25.678,67.17,92,50,4.09
348,San Juan,AR,2022-10-11 22:24:39,-31.5375,-68.5364,78.46,9,10,4.72
349,Blagoyevo,RU,2022-10-11 22:28:23,63.3667,47.9167,39.47,97,15,5.17
350,Morant Bay,JM,2022-10-11 22:28:23,17.8815,-76.4093,85.62,77,54,10.49
351,Chenghai,CN,2022-10-11 22:28:24,23.4632,116.768,62.51,63,0,6.71
352,Carlisle,US,2022-10-11 22:28:24,40.2015,-77.1889,68.04,49,0,6.04
353,Amberley,US,2022-10-11 22:28:25,39.2048,-84.428,73.44,39,0,5.75
354,Cap-Aux-Meules,CA,2022-10-11 22:28:26,47.3821,-61.8597,50.02,62,20,13.8
355,Franca,BR,2022-10-11 22:25:45,-20.5386,-47.4008,73.02,40,70,4.16
356,Nome,US,2022-10-11 22:24:15,64.5011,-165.4064,33.87,80,100,12.66
357,Arica,CL,2022-10-11 22:28:27,-18.475,-70.3042,65.75,67,0,11.5
358,Shediac,CA,2022-10-11 22:28:27,46.2198,-64.5411,48.72,53,20,9.22
359,Mildura,AU,2022-10-11 22:28:28,-34.2,142.15,67.06,79,100,18.59
360,Zhigansk,RU,2022-10-11 22:28:29,66.7697,123.3711,21.72,94,100,15.46
361,Kahului,US,2022-10-11 22:25:42,20.8947,-156.47,91.42,66,40,11.99
362,Juba,SS,2022-10-11 22:28:29,4.8517,31.5825,71.19,86,37,2.51
363,Aden,YE,2022-10-11 22:28:30,12.7794,45.0367,84.2,68,47,10.85
364,Sogne,NO,2022-10-11 22:28:30,58.0833,7.8167,50.7,93,40,8.79
365,Kismayo,SO,2022-10-11 22:29:31,-0.3582,42.5454,76.59,78,0,16.49
366,Altoona,US,2022-10-11 22:27:41,40.5187,-78.3947,66.45,48,0,1.01
367,Santiago Nonualco,SV,2022-10-11 22:29:32,13.5167,-88.95,81.12,83,40,5.75
368,Osmanabad,IN,2022-10-11 22:29:33,18.1667,76.05,71.26,93,100,5.88
369,Daye,CN,2022-10-11 22:29:33,30.0833,114.95,51.57,50,14,4.83
370,Kharp,RU,2022-10-11 22:29:34,66.8014,65.8081,37.24,96,91,6.96
371,Krasnoselkup,RU,2022-10-11 22:29:34,65.7,82.4667,37.09,96,100,8.21
372,Zhuanghe,CN,2022-10-11 22:29:35,39.7008,122.9911,46.15,52,0,2.98
373,Hami,CN,2022-10-11 22:29:35,42.8,93.45,48.88,35,54,5.59
374,Urubicha,BO,2022-10-11 22:29:36,-15.3833,-62.95,72.9,89,56,3.98
375,Goure,NE,2022-10-11 22:29:36,13.9835,10.2704,86.36,17,6,7.56
376,Dryden,CA,2022-10-11 22:29:37,49.7833,-92.7503,71.89,43,0,10.36
377,Kazachinskoye,RU,2022-10-11 22:29:37,57.6953,93.2761,41.85,80,100,7.92
378,Ahipara,NZ,2022-10-11 22:29:38,-35.1667,173.1667,62.51,62,100,3.83
379,Oranjemund,NA,2022-10-11 22:29:38,-28.55,16.4333,58.95,94,100,6.13
380,Pachino,IT,2022-10-11 22:27:58,36.7186,15.0907,70.5,74,4,5.12
381,Deputatskiy,RU,2022-10-11 22:29:39,69.3,139.9,-1.53,82,19,4.85
382,Yuzhnouralsk,RU,2022-10-11 22:29:40,54.4418,61.2536,45.91,56,100,6.04
383,Basco,PH,2022-10-11 22:29:40,20.4487,121.9702,78.33,90,100,33.51
384,Katsuura,JP,2022-10-11 22:29:41,35.1333,140.3,68.4,68,100,15.23
385,Kenai,US,2022-10-11 22:29:41,60.5544,-151.2583,40.08,77,100,3.44
386,Andra,RU,2022-10-11 22:29:42,62.5147,65.8878,35.06,96,10,5.59
387,Samana,DO,2022-10-11 22:29:43,19.2056,-69.3369,75.16,81,23,8.05
388,San Andres,CO,2022-10-11 22:25:15,12.5847,-81.7006,86.02,74,40,11.5
389,Ponta Do Sol,PT,2022-10-11 22:29:45,32.6667,-17.1,70.43,63,3,8.16
390,Nador,MA,2022-10-11 22:29:45,35.174,-2.9287,68.25,88,0,1.14
391,Killam,CA,2022-10-11 22:29:46,52.7834,-111.8518,53.55,32,0,24.16
392,Flin Flon,CA,2022-10-11 22:29:47,54.7682,-101.865,46.24,87,100,14.97
393,Nicoya,CR,2022-10-11 22:29:48,10.1483,-85.452,82.11,82,37,2.06
394,Batavia,US,2022-10-11 22:29:49,41.85,-88.3126,61.93,87,100,17.27
395,Guane,CU,2022-10-11 22:29:49,22.2025,-84.0875,84.34,71,66,9.53
396,Were Ilu,ET,2022-10-11 22:29:50,10.6,39.4333,52.7,84,81,4.03
397,Melfort,CA,2022-10-11 22:29:50,52.8667,-104.6177,48.33,53,55,17.27
398,San Jeronimo,PE,2022-10-11 22:29:51,-11.9472,-75.2829,61.23,48,67,1.92
399,Paamiut,GL,2022-10-11 22:29:52,61.994,-49.6678,32.5,66,95,9.19
400,Kungurtug,RU,2022-10-11 22:29:52,50.5994,97.5228,27.05,80,67,2.48
401,Jaru,BR,2022-10-11 22:29:53,-10.4389,-62.4664,79.92,74,100,1.3
402,Bilibino,RU,2022-10-11 22:28:08,68.0546,166.4372,10.74,96,100,3.69
403,Bitung,ID,2022-10-11 22:29:53,1.4451,125.1824,74.25,81,99,1.63
404,Sao Felix Do Xingu,BR,2022-10-11 22:29:54,-6.6447,-51.995,73.24,89,95,2.37
405,Caucaia,BR,2022-10-11 22:29:55,-3.7361,-38.6531,80.55,76,75,14.97
406,Hovd,MN,2022-10-11 22:29:56,48.0056,91.6419,34.61,46,10,4.52
407,Sorong,ID,2022-10-11 22:29:57,-0.8833,131.25,78.48,89,100,8.48
408,Itoman,JP,2022-10-11 22:29:57,26.1247,127.6694,75.22,60,75,17.27
409,Bethel,US,2022-10-11 22:30:58,41.3712,-73.414,65.25,72,0,0.0
410,Formosa,AR,2022-10-11 22:30:59,-26.1775,-58.1781,67.98,68,0,2.3
411,Umm Lajj,SA,2022-10-11 22:30:59,25.0213,37.2685,81.46,59,0,10.04
412,Hay River,CA,2022-10-11 22:30:41,60.8156,-115.7999,35.58,69,75,36.82
413,Vanimo,PG,2022-10-11 22:31:00,-2.6741,141.3028,79.43,87,100,3.49
414,Lavrentiya,RU,2022-10-11 22:28:31,65.5833,-171.0,28.08,62,100,8.61
415,Lahaina,US,2022-10-11 22:31:01,20.8783,-156.6825,91.4,83,42,4.97
416,Lichinga,MZ,2022-10-11 22:31:02,-13.3128,35.2406,63.27,37,0,5.75
417,Narsaq,GL,2022-10-11 22:31:02,60.9167,-46.05,34.02,82,100,6.91
418,Rind,AM,2022-10-11 22:31:03,39.7597,45.18,54.25,46,1,3.71
419,Dukat,RU,2022-10-11 22:31:04,62.55,155.55,7.09,98,99,2.46
420,Klaksvik,FO,2022-10-11 22:31:05,62.2266,-6.589,50.92,98,100,19.19
421,Pochutla,MX,2022-10-11 22:31:05,15.7432,-96.4661,80.42,94,100,2.93
422,Qujing,CN,2022-10-11 22:31:06,25.4833,103.7833,52.23,97,100,3.44
423,Edea,CM,2022-10-11 22:31:06,3.8,10.1333,73.76,98,100,0.96
424,La Seyne-Sur-Mer,FR,2022-10-11 22:31:07,43.0982,5.8847,69.89,79,99,2.68
425,Dengfeng,CN,2022-10-11 22:31:08,34.4553,113.0281,50.34,48,42,3.4
426,Tixpehual,MX,2022-10-11 22:31:08,20.9833,-89.5167,86.02,70,75,11.5
427,Guerrero Negro,MX,2022-10-11 22:28:37,27.9769,-114.0611,74.35,67,23,15.46
428,Faya,SA,2022-10-11 22:29:36,18.3851,42.4509,62.71,31,0,5.01
429,Necochea,AR,2022-10-11 22:31:09,-38.5473,-58.7368,56.37,47,9,12.24
430,Eseka,CM,2022-10-11 22:31:10,3.65,10.7667,71.76,100,98,1.34
431,Armidale,AU,2022-10-11 22:31:10,-30.5167,151.65,54.52,72,54,10.65
432,Hearst,CA,2022-10-11 22:31:11,49.6835,-83.6665,66.45,74,48,10.22
433,Darnah,LY,2022-10-11 22:31:11,32.767,22.6367,70.23,65,40,1.25
434,Shubarshi,KZ,2022-10-11 22:31:12,48.5872,57.1869,53.24,32,100,7.72
435,Salinas,US,2022-10-11 22:30:14,36.6777,-121.6555,76.01,76,100,12.66
436,Ariquemes,BR,2022-10-11 22:31:13,-9.9133,-63.0408,74.12,93,94,2.89
437,Viedma,AR,2022-10-11 22:30:30,-40.8135,-62.9967,67.24,21,67,9.1
438,Dongsheng,CN,2022-10-11 22:31:14,39.8161,109.9776,43.21,40,100,9.08
439,Laguna,US,2022-10-11 22:28:09,38.421,-121.4238,92.34,30,0,4.61
440,Gigmoto,PH,2022-10-11 22:31:15,13.7796,124.39,80.87,86,100,4.9
441,Grindavik,IS,2022-10-11 22:31:16,63.8424,-22.4338,44.55,75,40,14.97
442,Wawa,NG,2022-10-11 22:31:16,9.9022,4.4192,77.2,73,31,3.62
443,Acapulco,MX,2022-10-11 22:31:17,16.8634,-99.8901,85.82,79,100,3.44
444,Tolaga Bay,NZ,2022-10-11 22:31:18,-38.3667,178.3,56.43,91,100,7.47
445,Peachland,CA,2022-10-11 22:31:19,49.7665,-119.7357,74.77,27,7,5.08
446,Arman,RU,2022-10-11 22:29:10,59.7,150.1667,28.08,63,100,9.51
447,Loding,NO,2022-10-11 22:31:20,67.3,14.75,43.32,81,75,25.32
448,Tasiilaq,GL,2022-10-11 22:28:10,65.6145,-37.6368,32.16,98,100,2.1
449,Cantanhede,BR,2022-10-11 22:31:21,-3.6333,-44.3767,81.1,69,76,4.54
450,Mitsamiouli,KM,2022-10-11 22:31:22,-11.3847,43.2844,74.64,77,0,7.29
451,Beringovskiy,RU,2022-10-11 22:31:23,63.05,179.3167,33.58,65,93,8.37
452,Warrnambool,AU,2022-10-11 22:31:23,-38.3833,142.4833,61.88,73,100,19.82
453,Naze,JP,2022-10-11 22:31:24,28.3667,129.4833,72.52,64,89,15.23
454,Ola,RU,2022-10-11 22:31:24,59.5833,151.2833,30.76,57,100,13.62
455,Bitaogan,PH,2022-10-11 22:31:25,6.7684,126.0774,81.5,80,100,5.68
456,Wukari,NG,2022-10-11 22:31:26,7.85,9.7833,76.28,86,88,2.28
457,Canar,EC,2022-10-11 22:32:26,-2.55,-78.9333,55.44,87,62,2.73
458,Kyzyl-Suu,KG,2022-10-11 22:28:38,42.3414,78.0056,42.17,22,0,5.91
459,Oranjestad,AW,2022-10-11 22:32:27,12.524,-70.027,84.15,82,20,16.11
460,Dalbandin,PK,2022-10-11 22:32:28,28.8947,64.4101,65.14,10,0,5.35
461,Kloulklubed,PW,2022-10-11 22:32:28,7.0419,134.2556,83.77,73,100,13.67
462,Chincha Alta,PE,2022-10-11 22:32:29,-13.4099,-76.1323,63.19,76,14,3.44
463,Ribeira Brava,PT,2022-10-11 22:32:29,32.65,-17.0667,70.43,64,3,7.54
464,Port-Gentil,GA,2022-10-11 22:32:30,-0.7193,8.7815,78.76,89,40,5.75
465,Golden,US,2022-10-11 22:32:30,39.7555,-105.2211,73.26,21,75,21.99
466,Morki,RU,2022-10-11 22:32:31,56.4303,48.9947,47.34,93,100,8.21
467,Paranhos,BR,2022-10-11 22:32:31,-23.8928,-55.4311,60.12,99,100,3.2
468,Champasak,LA,2022-10-11 22:32:32,14.75,106.0,67.12,99,46,1.39
469,Rawlins,US,2022-10-11 22:32:32,41.7911,-107.2387,58.89,33,75,16.11
470,Gambela,ET,2022-10-11 22:32:33,8.25,34.5833,69.33,91,35,3.96
471,Nakuru,KE,2022-10-11 22:32:31,-0.2833,36.0667,59.77,70,79,6.29
472,Wangqing,CN,2022-10-11 22:32:34,43.3218,129.7634,41.13,76,0,0.18
473,Tanete,ID,2022-10-11 22:32:34,-3.9443,119.7848,75.47,93,100,2.17
474,Abakaliki,NG,2022-10-11 22:32:35,6.3163,8.1169,73.63,96,99,3.36
475,Dudinka,RU,2022-10-11 22:32:14,69.4058,86.1778,34.63,99,100,4.25
476,Kareli,IN,2022-10-11 22:32:35,22.9167,79.0667,71.74,93,85,1.95
477,Olinda,BR,2022-10-11 22:32:28,-8.0089,-34.8553,78.53,69,40,16.11
478,Nara,JP,2022-10-11 22:32:36,34.6851,135.8049,60.12,65,96,1.86
479,Lannion,FR,2022-10-11 22:32:37,48.75,-3.4167,51.01,84,100,5.61
480,Ternate,ID,2022-10-11 22:32:37,0.8,127.4,80.56,81,76,8.99
481,Killybegs,IE,2022-10-11 22:32:38,54.6333,-8.45,52.57,87,100,21.88
482,Narodychi,UA,2022-10-11 22:32:38,51.2029,29.0823,45.46,89,72,6.8
483,Charlestown,AU,2022-10-11 22:32:39,-32.95,151.6667,64.69,86,56,11.12
484,Berlevag,NO,2022-10-11 22:32:40,70.8578,29.0864,46.35,76,100,11.5
485,Jacareacanga,BR,2022-10-11 22:32:40,-6.2222,-57.7528,76.51,79,75,1.81
486,Podosinovets,RU,2022-10-11 22:32:41,60.2776,47.0659,37.78,94,7,3.8
487,Voh,NC,2022-10-11 22:32:41,-20.9667,164.7,84.45,50,96,0.92
488,Hede,CN,2022-10-11 22:32:42,33.7681,120.2517,53.94,74,0,2.93
489,Rogovskaya,RU,2022-10-11 22:32:42,45.7312,38.7396,55.15,73,99,7.09
490,Domoni,KM,2022-10-11 22:32:43,-12.2569,44.5319,73.06,83,0,4.16
491,Dinan,FR,2022-10-11 22:32:44,48.4167,-2.25,49.46,83,98,3.53
492,Ryde,GB,2022-10-11 22:32:44,50.73,-1.1621,50.67,100,44,3.51
493,Puerto Escondido,MX,2022-10-11 22:32:45,15.85,-97.0667,77.83,69,100,5.75
494,Kwinana,AU,2022-10-11 22:29:37,-32.25,115.7667,51.82,76,28,8.81
495,Sola,VU,2022-10-11 22:32:45,-13.8833,167.55,80.89,71,73,4.05
496,Suntar,RU,2022-10-11 22:32:46,62.1444,117.6319,34.83,98,100,6.02
497,Puerto Del Rosario,ES,2022-10-11 22:32:46,28.5004,-13.8627,71.35,73,0,10.36
498,Payo,ID,2022-10-11 22:32:47,-3.7508,103.6372,72.55,95,100,1.45
499,San Ignacio,BZ,2022-10-11 22:29:39,17.1561,-89.0714,93.34,55,0,9.22
500,Talara,PE,2022-10-11 22:32:48,-4.5772,-81.2719,68.76,73,0,11.5
501,Nouadhibou,MR,2022-10-11 22:32:48,20.931,-17.0347,76.98,61,98,16.11
502,Hvide Sande,DK,2022-10-11 22:32:49,56.0045,8.1294,48.09,75,70,12.71
503,Boa Vista,BR,2022-10-11 22:32:58,2.8197,-60.6733,85.98,58,20,3.44
504,Umm Kaddadah,SD,2022-10-11 22:33:50,13.6017,26.6876,84.87,43,59,5.57
505,Rawson,AR,2022-10-11 22:29:58,-43.3002,-65.1023,69.22,31,85,20.89
506,Abbeville,FR,2022-10-11 22:30:29,50.1,1.8333,44.56,75,76,3.98
507,Mering,DE,2022-10-11 22:33:51,48.2656,10.9846,55.98,94,75,4.61
508,Adrar,MR,2022-10-11 22:33:52,20.5022,-10.0711,91.06,19,71,6.76
509,Gornyy,RU,2022-10-11 22:33:52,55.1153,83.9059,42.15,89,83,8.93
510,Maldonado,UY,2022-10-11 22:33:53,-34.6667,-54.9167,54.79,98,96,4.32
511,Statesboro,US,2022-10-11 22:33:40,32.4488,-81.7832,78.33,65,40,5.75
512,Norway,US,2022-10-11 22:33:53,45.7869,-87.9037,72.23,62,75,12.66
513,Shaowu,CN,2022-10-11 22:33:54,27.3409,117.4831,51.44,53,39,1.97
514,Kaoma,ZM,2022-10-11 22:33:54,-14.7833,24.8,65.79,37,12,6.62
515,Kaka,TM,2022-10-11 22:33:55,37.3482,59.6143,63.91,20,1,2.66
516,Krasnoye,UA,2022-10-11 22:33:55,49.9145,24.6134,49.68,86,76,4.7
517,Mecca,SA,2022-10-11 22:33:56,21.4267,39.8261,81.1,52,0,2.37
518,Walvis Bay,NA,2022-10-11 22:33:57,-22.9575,14.5053,59.95,82,30,11.5
519,Batesville,US,2022-10-11 22:29:34,35.7698,-91.641,81.01,39,0,9.22
520,Gilgit,PK,2022-10-11 22:33:58,35.9221,74.3087,60.06,69,79,2.91
521,Nishihara,JP,2022-10-11 22:33:58,26.1842,127.7558,74.48,60,75,17.27
522,Pietarsaari,FI,2022-10-11 22:33:59,63.65,22.6833,46.89,77,43,19.91
523,Rock Springs,US,2022-10-11 22:33:59,41.5875,-109.2029,64.24,28,0,23.02
524,Southbridge,US,2022-10-11 22:34:00,42.0751,-72.0334,59.4,80,6,5.01
525,Baculin,PH,2022-10-11 22:29:00,7.4525,126.5842,78.76,82,97,4.56
526,Korla,CN,2022-10-11 22:34:01,41.7597,86.1469,43.74,75,22,12.37
527,Pasighat,IN,2022-10-11 22:34:01,28.0667,95.3333,72.07,98,100,1.7
528,Florianopolis,BR,2022-10-11 22:34:02,-27.6146,-48.5012,69.55,93,100,10.36
529,Weyburn,CA,2022-10-11 22:30:45,49.6668,-103.8511,53.82,32,60,26.46
530,Ust-Tsilma,RU,2022-10-11 22:34:03,65.441,52.1498,44.04,85,99,5.91
531,Burnie,AU,2022-10-11 22:34:03,-41.0667,145.9167,58.95,79,100,17.05
532,Veraval,IN,2022-10-11 22:31:15,20.9,70.3667,81.09,78,95,7.9
533,Amga,RU,2022-10-11 22:34:04,60.8953,131.9608,23.02,93,66,1.95
534,Bima,ID,2022-10-11 22:34:05,-8.4667,118.7167,79.14,83,100,3.76
535,Palmas,BR,2022-10-11 22:34:06,-10.2128,-48.3603,85.87,62,40,0.0
536,Kaseda,JP,2022-10-11 22:34:06,31.4167,130.3167,65.8,69,100,6.15
537,Thinadhoo,MV,2022-10-11 22:34:07,0.5333,72.9333,81.9,76,100,17.76
538,Fairbanks,US,2022-10-11 22:33:18,64.8378,-147.7164,31.08,85,100,9.22
539,Kabanjahe,ID,2022-10-11 22:32:05,3.1001,98.4908,61.81,87,100,1.5
540,Mount Darwin,ZW,2022-10-11 22:34:08,-16.7725,31.5838,61.93,59,0,3.87
541,Sioux Lookout,CA,2022-10-11 22:30:42,50.1001,-91.917,71.67,43,40,9.22
542,Ardakan,IR,2022-10-11 22:34:09,32.31,54.0175,71.98,15,0,6.55
543,Kuytun,RU,2022-10-11 22:34:09,54.3419,101.5036,37.71,71,100,2.62
544,Honiara,SB,2022-10-11 22:33:37,-9.4333,159.95,84.96,69,8,3.62
545,Mercedes,AR,2022-10-11 22:34:10,-34.6515,-59.4307,66.85,29,33,5.86
546,Sinnamary,GF,2022-10-11 22:34:11,5.3833,-52.95,79.65,85,82,9.53
547,Tawang,IN,2022-10-11 22:34:11,27.5833,91.8667,49.77,97,100,0.63
548,Antalaha,MG,2022-10-11 22:35:12,-14.9003,50.2788,65.62,84,2,6.67
549,Padang,ID,2022-10-11 22:35:12,-0.9492,100.3543,75.52,88,100,4.85
550,Morgan City,US,2022-10-11 22:35:13,29.6994,-91.2068,84.0,54,20,8.05
551,Taltal,CL,2022-10-11 22:35:14,-25.4,-70.4833,59.47,73,22,6.33
552,Pundaguitan,PH,2022-10-11 22:35:14,6.3711,126.1689,83.12,76,100,8.48
553,Prince Rupert,CA,2022-10-11 22:34:37,54.3161,-130.3201,51.89,93,100,13.8
554,Marfino,RU,2022-10-11 22:35:15,55.7028,37.3822,38.95,83,23,4.47
555,Mayo,US,2022-10-11 22:35:15,38.8876,-76.5119,69.75,67,0,9.22
556,Half Moon Bay,US,2022-10-11 22:35:16,37.4636,-122.4286,81.57,71,75,16.11
